date,demand,sku,supermarket
7/28/2021,106.0,Organic Milk,DailyNeeds
7/29/2021,109.0,Organic Milk,DailyNeeds
7/30/2021,106.0,Organic Milk,DailyNeeds
7/31/2021,106.0,Organic Milk,DailyNeeds
8/1/2021,106.0,Organic Milk,DailyNeeds
8/2/2021,104.0,Organic Milk,DailyNeeds
8/3/2021,103.0,Organic Milk,DailyNeeds
8/4/2021,,Organic Milk,DailyNeeds
8/5/2021,108.0,Organic Milk,DailyNeeds
8/6/2021,108.0,Organic Milk,DailyNeeds
8/7/2021,103.0,Organic Milk,DailyNeeds
8/8/2021,103.0,Organic Milk,DailyNeeds
8/9/2021,104.0,Organic Milk,DailyNeeds
8/10/2021,106.0,Organic Milk,DailyNeeds
8/11/2021,108.0,Organic Milk,DailyNeeds
8/12/2021,106.0,Organic Milk,DailyNeeds
8/13/2021,105.0,Organic Milk,DailyNeeds
8/14/2021,106.0,Organic Milk,DailyNeeds
8/15/2021,104.0,Organic Milk,DailyNeeds
8/16/2021,104.0,Organic Milk,DailyNeeds
8/17/2021,107.0,Organic Milk,DailyNeeds
8/18/2021,107.0,Organic Milk,DailyNeeds
8/19/2021,108.0,Organic Milk,DailyNeeds
8/20/2021,105.0,Organic Milk,DailyNeeds
8/21/2021,102.0,Organic Milk,DailyNeeds
8/22/2021,101.0,Organic Milk,DailyNeeds
8/23/2021,104.0,Organic Milk,DailyNeeds
8/24/2021,105.0,Organic Milk,DailyNeeds
8/25/2021,,Organic Milk,DailyNeeds
8/26/2021,107.0,Organic Milk,DailyNeeds
8/27/2021,105.0,Organic Milk,DailyNeeds
8/28/2021,104.0,Organic Milk,DailyNeeds
8/29/2021,103.0,Organic Milk,DailyNeeds
8/30/2021,102.0,Organic Milk,DailyNeeds
8/31/2021,102.0,Organic Milk,DailyNeeds
9/1/2021,109.0,Organic Milk,DailyNeeds
9/2/2021,107.0,Organic Milk,DailyNeeds
9/3/2021,102.0,Organic Milk,DailyNeeds
9/4/2021,104.0,Organic Milk,DailyNeeds
9/5/2021,104.0,Organic Milk,DailyNeeds
9/6/2021,103.0,Organic Milk,DailyNeeds
9/7/2021,106.0,Organic Milk,DailyNeeds
9/8/2021,105.0,Organic Milk,DailyNeeds
9/9/2021,107.0,Organic Milk,DailyNeeds
9/10/2021,106.0,Organic Milk,DailyNeeds
9/11/2021,104.0,Organic Milk,DailyNeeds
9/12/2021,103.0,Organic Milk,DailyNeeds
9/13/2021,104.0,Organic Milk,DailyNeeds
9/14/2021,106.0,Organic Milk,DailyNeeds
9/15/2021,106.0,Organic Milk,DailyNeeds
9/16/2021,106.0,Organic Milk,DailyNeeds
9/17/2021,106.0,Organic Milk,DailyNeeds
9/18/2021,104.0,Organic Milk,DailyNeeds
9/19/2021,103.0,Organic Milk,DailyNeeds
9/20/2021,104.0,Organic Milk,DailyNeeds
9/21/2021,107.0,Organic Milk,DailyNeeds
9/22/2021,106.0,Organic Milk,DailyNeeds
9/23/2021,104.0,Organic Milk,DailyNeeds
9/24/2021,106.0,Organic Milk,DailyNeeds
9/25/2021,104.0,Organic Milk,DailyNeeds
9/26/2021,103.0,Organic Milk,DailyNeeds
9/27/2021,103.0,Organic Milk,DailyNeeds
9/28/2021,,Organic Milk,DailyNeeds
9/29/2021,113.0,Organic Milk,DailyNeeds
9/30/2021,112.0,Organic Milk,DailyNeeds
10/1/2021,,Organic Milk,DailyNeeds
10/2/2021,109.0,Organic Milk,DailyNeeds
10/3/2021,108.0,Organic Milk,DailyNeeds
10/4/2021,110.0,Organic Milk,DailyNeeds
10/5/2021,,Organic Milk,DailyNeeds
10/6/2021,114.0,Organic Milk,DailyNeeds
10/7/2021,114.0,Organic Milk,DailyNeeds
10/8/2021,110.0,Organic Milk,DailyNeeds
10/9/2021,108.0,Organic Milk,DailyNeeds
10/10/2021,110.0,Organic Milk,DailyNeeds
10/11/2021,111.0,Organic Milk,DailyNeeds
10/12/2021,104.0,Organic Milk,DailyNeeds
10/13/2021,107.0,Organic Milk,DailyNeeds
10/14/2021,104.0,Organic Milk,DailyNeeds
10/15/2021,103.0,Organic Milk,DailyNeeds
10/16/2021,102.0,Organic Milk,DailyNeeds
10/17/2021,102.0,Organic Milk,DailyNeeds
10/18/2021,102.0,Organic Milk,DailyNeeds
10/19/2021,104.0,Organic Milk,DailyNeeds
10/20/2021,105.0,Organic Milk,DailyNeeds
10/21/2021,107.0,Organic Milk,DailyNeeds
10/22/2021,107.0,Organic Milk,DailyNeeds
10/23/2021,104.0,Organic Milk,DailyNeeds
10/24/2021,105.0,Organic Milk,DailyNeeds
10/25/2021,102.0,Organic Milk,DailyNeeds
10/26/2021,104.0,Organic Milk,DailyNeeds
10/27/2021,107.0,Organic Milk,DailyNeeds
10/28/2021,106.0,Organic Milk,DailyNeeds
10/29/2021,107.0,Organic Milk,DailyNeeds
10/30/2021,103.0,Organic Milk,DailyNeeds
10/31/2021,104.0,Organic Milk,DailyNeeds
11/1/2021,,Organic Milk,DailyNeeds
11/2/2021,108.0,Organic Milk,DailyNeeds
11/3/2021,105.0,Organic Milk,DailyNeeds
11/4/2021,106.0,Organic Milk,DailyNeeds
11/5/2021,106.0,Organic Milk,DailyNeeds
11/6/2021,101.0,Organic Milk,DailyNeeds
11/7/2021,,Organic Milk,DailyNeeds
11/8/2021,104.0,Organic Milk,DailyNeeds
11/9/2021,105.0,Organic Milk,DailyNeeds
11/10/2021,104.0,Organic Milk,DailyNeeds
11/11/2021,104.0,Organic Milk,DailyNeeds
11/12/2021,106.0,Organic Milk,DailyNeeds
11/13/2021,105.0,Organic Milk,DailyNeeds
11/14/2021,105.0,Organic Milk,DailyNeeds
11/15/2021,102.0,Organic Milk,DailyNeeds
11/16/2021,103.0,Organic Milk,DailyNeeds
11/17/2021,106.0,Organic Milk,DailyNeeds
11/18/2021,104.0,Organic Milk,DailyNeeds
11/19/2021,104.0,Organic Milk,DailyNeeds
11/20/2021,105.0,Organic Milk,DailyNeeds
11/21/2021,105.0,Organic Milk,DailyNeeds
11/22/2021,103.0,Organic Milk,DailyNeeds
11/23/2021,107.0,Organic Milk,DailyNeeds
11/24/2021,107.0,Organic Milk,DailyNeeds
11/25/2021,107.0,Organic Milk,DailyNeeds
11/26/2021,19.4,Organic Milk,DailyNeeds
11/27/2021,104.0,Organic Milk,DailyNeeds
11/28/2021,102.0,Organic Milk,DailyNeeds
11/29/2021,103.0,Organic Milk,DailyNeeds
11/30/2021,103.0,Organic Milk,DailyNeeds
12/1/2021,106.0,Organic Milk,DailyNeeds
12/2/2021,106.0,Organic Milk,DailyNeeds
12/3/2021,103.0,Organic Milk,DailyNeeds
12/4/2021,19.4,Organic Milk,DailyNeeds
12/5/2021,101.0,Organic Milk,DailyNeeds
12/6/2021,485.0,Organic Milk,DailyNeeds
12/7/2021,105.0,Organic Milk,DailyNeeds
12/8/2021,108.0,Organic Milk,DailyNeeds
12/9/2021,110.0,Organic Milk,DailyNeeds
12/10/2021,107.0,Organic Milk,DailyNeeds
12/11/2021,102.0,Organic Milk,DailyNeeds
12/12/2021,104.0,Organic Milk,DailyNeeds
12/13/2021,104.0,Organic Milk,DailyNeeds
12/14/2021,102.0,Organic Milk,DailyNeeds
12/15/2021,107.0,Organic Milk,DailyNeeds
12/16/2021,107.0,Organic Milk,DailyNeeds
12/17/2021,106.0,Organic Milk,DailyNeeds
12/18/2021,104.0,Organic Milk,DailyNeeds
12/19/2021,103.0,Organic Milk,DailyNeeds
12/20/2021,105.0,Organic Milk,DailyNeeds
12/21/2021,104.0,Organic Milk,DailyNeeds
12/22/2021,106.0,Organic Milk,DailyNeeds
12/23/2021,106.0,Organic Milk,DailyNeeds
12/24/2021,106.0,Organic Milk,DailyNeeds
12/25/2021,101.0,Organic Milk,DailyNeeds
12/26/2021,104.0,Organic Milk,DailyNeeds
12/27/2021,103.0,Organic Milk,DailyNeeds
12/28/2021,105.0,Organic Milk,DailyNeeds
12/29/2021,,Organic Milk,DailyNeeds
12/30/2021,106.0,Organic Milk,DailyNeeds
1/1/2019,46.0,Organic Milk,GreenBasket
1/2/2019,47.0,Organic Milk,GreenBasket
1/3/2019,,Organic Milk,GreenBasket
1/4/2019,,Organic Milk,GreenBasket
1/5/2019,44.0,Organic Milk,GreenBasket
1/6/2019,44.0,Organic Milk,GreenBasket
1/7/2019,46.0,Organic Milk,GreenBasket
1/8/2019,45.0,Organic Milk,GreenBasket
1/9/2019,,Organic Milk,GreenBasket
1/10/2019,46.0,Organic Milk,GreenBasket
1/11/2019,48.0,Organic Milk,GreenBasket
1/12/2019,49.0,Organic Milk,GreenBasket
1/13/2019,46.0,Organic Milk,GreenBasket
1/14/2019,44.0,Organic Milk,GreenBasket
1/15/2019,47.0,Organic Milk,GreenBasket
1/16/2019,47.0,Organic Milk,GreenBasket
1/17/2019,48.0,Organic Milk,GreenBasket
1/18/2019,,Organic Milk,GreenBasket
1/19/2019,45.0,Organic Milk,GreenBasket
1/20/2019,46.0,Organic Milk,GreenBasket
1/21/2019,45.0,Organic Milk,GreenBasket
1/22/2019,47.0,Organic Milk,GreenBasket
1/23/2019,48.0,Organic Milk,GreenBasket
1/24/2019,46.0,Organic Milk,GreenBasket
1/25/2019,,Organic Milk,GreenBasket
1/26/2019,46.0,Organic Milk,GreenBasket
1/27/2019,45.0,Organic Milk,GreenBasket
1/28/2019,44.0,Organic Milk,GreenBasket
1/29/2019,,Organic Milk,GreenBasket
1/30/2019,48.0,Organic Milk,GreenBasket
1/31/2019,48.0,Organic Milk,GreenBasket
2/1/2019,51.0,Organic Milk,GreenBasket
2/2/2019,43.0,Organic Milk,GreenBasket
2/3/2019,,Organic Milk,GreenBasket
2/4/2019,47.0,Organic Milk,GreenBasket
2/5/2019,49.0,Organic Milk,GreenBasket
2/6/2019,49.0,Organic Milk,GreenBasket
2/7/2019,47.0,Organic Milk,GreenBasket
2/8/2019,48.0,Organic Milk,GreenBasket
2/9/2019,48.0,Organic Milk,GreenBasket
2/10/2019,46.0,Organic Milk,GreenBasket
2/11/2019,48.0,Organic Milk,GreenBasket
2/12/2019,45.0,Organic Milk,GreenBasket
2/13/2019,51.0,Organic Milk,GreenBasket
2/14/2019,,Organic Milk,GreenBasket
2/15/2019,48.0,Organic Milk,GreenBasket
2/16/2019,48.0,Organic Milk,GreenBasket
2/17/2019,,Organic Milk,GreenBasket
2/18/2019,46.0,Organic Milk,GreenBasket
2/19/2019,48.0,Organic Milk,GreenBasket
2/20/2019,50.0,Organic Milk,GreenBasket
2/21/2019,48.0,Organic Milk,GreenBasket
2/22/2019,48.0,Organic Milk,GreenBasket
2/23/2019,47.0,Organic Milk,GreenBasket
2/24/2019,48.0,Organic Milk,GreenBasket
2/25/2019,49.0,Organic Milk,GreenBasket
2/26/2019,47.0,Organic Milk,GreenBasket
2/27/2019,50.0,Organic Milk,GreenBasket
2/28/2019,49.0,Organic Milk,GreenBasket
3/1/2019,46.0,Organic Milk,GreenBasket
3/2/2019,47.0,Organic Milk,GreenBasket
3/3/2019,47.0,Organic Milk,GreenBasket
3/4/2019,,Organic Milk,GreenBasket
3/5/2019,49.0,Organic Milk,GreenBasket
3/6/2019,46.0,Organic Milk,GreenBasket
3/7/2019,50.0,Organic Milk,GreenBasket
3/8/2019,,Organic Milk,GreenBasket
3/9/2019,46.0,Organic Milk,GreenBasket
3/10/2019,48.0,Organic Milk,GreenBasket
3/11/2019,49.0,Organic Milk,GreenBasket
3/12/2019,48.0,Organic Milk,GreenBasket
3/13/2019,51.0,Organic Milk,GreenBasket
3/14/2019,49.0,Organic Milk,GreenBasket
3/15/2019,49.0,Organic Milk,GreenBasket
3/16/2019,47.0,Organic Milk,GreenBasket
3/17/2019,50.0,Organic Milk,GreenBasket
3/18/2019,45.0,Organic Milk,GreenBasket
3/19/2019,,Organic Milk,GreenBasket
3/20/2019,51.0,Organic Milk,GreenBasket
3/21/2019,47.0,Organic Milk,GreenBasket
3/22/2019,49.0,Organic Milk,GreenBasket
3/23/2019,,Organic Milk,GreenBasket
3/24/2019,50.0,Organic Milk,GreenBasket
3/25/2019,,Organic Milk,GreenBasket
3/26/2019,49.0,Organic Milk,GreenBasket
3/27/2019,48.0,Organic Milk,GreenBasket
3/28/2019,53.0,Organic Milk,GreenBasket
3/29/2019,52.0,Organic Milk,GreenBasket
3/30/2019,49.0,Organic Milk,GreenBasket
3/31/2019,49.0,Organic Milk,GreenBasket
4/1/2019,50.0,Organic Milk,GreenBasket
4/2/2019,51.0,Organic Milk,GreenBasket
4/3/2019,,Organic Milk,GreenBasket
4/4/2019,,Organic Milk,GreenBasket
4/5/2019,48.0,Organic Milk,GreenBasket
4/6/2019,51.0,Organic Milk,GreenBasket
4/7/2019,,Organic Milk,GreenBasket
4/8/2019,49.0,Organic Milk,GreenBasket
4/9/2019,52.0,Organic Milk,GreenBasket
4/10/2019,48.0,Organic Milk,GreenBasket
4/11/2019,53.0,Organic Milk,GreenBasket
4/12/2019,51.0,Organic Milk,GreenBasket
4/13/2019,,Organic Milk,GreenBasket
4/14/2019,50.0,Organic Milk,GreenBasket
4/15/2019,49.0,Organic Milk,GreenBasket
4/16/2019,54.0,Organic Milk,GreenBasket
4/17/2019,54.0,Organic Milk,GreenBasket
4/18/2019,52.0,Organic Milk,GreenBasket
4/19/2019,50.0,Organic Milk,GreenBasket
4/20/2019,50.0,Organic Milk,GreenBasket
4/21/2019,50.0,Organic Milk,GreenBasket
4/22/2019,,Organic Milk,GreenBasket
4/23/2019,50.0,Organic Milk,GreenBasket
4/24/2019,,Organic Milk,GreenBasket
4/25/2019,52.0,Organic Milk,GreenBasket
4/26/2019,51.0,Organic Milk,GreenBasket
4/27/2019,50.0,Organic Milk,GreenBasket
4/28/2019,49.0,Organic Milk,GreenBasket
4/29/2019,54.0,Organic Milk,GreenBasket
4/30/2019,49.0,Organic Milk,GreenBasket
5/1/2019,51.0,Organic Milk,GreenBasket
5/2/2019,,Organic Milk,GreenBasket
5/3/2019,52.0,Organic Milk,GreenBasket
5/4/2019,52.0,Organic Milk,GreenBasket
5/5/2019,,Organic Milk,GreenBasket
5/6/2019,53.0,Organic Milk,GreenBasket
5/7/2019,53.0,Organic Milk,GreenBasket
5/8/2019,,Organic Milk,GreenBasket
5/9/2019,54.0,Organic Milk,GreenBasket
5/10/2019,50.0,Organic Milk,GreenBasket
5/11/2019,51.0,Organic Milk,GreenBasket
5/12/2019,50.0,Organic Milk,GreenBasket
5/13/2019,50.0,Organic Milk,GreenBasket
5/14/2019,53.0,Organic Milk,GreenBasket
5/15/2019,53.0,Organic Milk,GreenBasket
5/16/2019,55.0,Organic Milk,GreenBasket
5/17/2019,51.0,Organic Milk,GreenBasket
5/18/2019,53.0,Organic Milk,GreenBasket
5/19/2019,52.0,Organic Milk,GreenBasket
5/20/2019,52.0,Organic Milk,GreenBasket
5/21/2019,50.0,Organic Milk,GreenBasket
5/22/2019,53.0,Organic Milk,GreenBasket
5/23/2019,51.0,Organic Milk,GreenBasket
5/24/2019,50.0,Organic Milk,GreenBasket
5/25/2019,57.0,Organic Milk,GreenBasket
5/26/2019,53.0,Organic Milk,GreenBasket
5/27/2019,54.0,Organic Milk,GreenBasket
5/28/2019,,Organic Milk,GreenBasket
5/29/2019,54.0,Organic Milk,GreenBasket
5/30/2019,55.0,Organic Milk,GreenBasket
5/31/2019,,Organic Milk,GreenBasket
6/1/2019,52.0,Organic Milk,GreenBasket
6/2/2019,250.0,Organic Milk,GreenBasket
6/3/2019,49.0,Organic Milk,GreenBasket
6/4/2019,54.0,Organic Milk,GreenBasket
6/5/2019,54.0,Organic Milk,GreenBasket
6/6/2019,55.0,Organic Milk,GreenBasket
6/7/2019,53.0,Organic Milk,GreenBasket
6/8/2019,55.0,Organic Milk,GreenBasket
6/9/2019,51.0,Organic Milk,GreenBasket
6/10/2019,,Organic Milk,GreenBasket
6/11/2019,54.0,Organic Milk,GreenBasket
6/12/2019,,Organic Milk,GreenBasket
6/13/2019,52.0,Organic Milk,GreenBasket
6/14/2019,54.0,Organic Milk,GreenBasket
6/15/2019,54.0,Organic Milk,GreenBasket
6/16/2019,,Organic Milk,GreenBasket
6/17/2019,,Organic Milk,GreenBasket
6/18/2019,59.0,Organic Milk,GreenBasket
6/19/2019,55.0,Organic Milk,GreenBasket
6/20/2019,56.0,Organic Milk,GreenBasket
6/21/2019,51.0,Organic Milk,GreenBasket
6/22/2019,53.0,Organic Milk,GreenBasket
6/23/2019,53.0,Organic Milk,GreenBasket
6/24/2019,52.0,Organic Milk,GreenBasket
6/25/2019,,Organic Milk,GreenBasket
6/26/2019,55.0,Organic Milk,GreenBasket
6/27/2019,54.0,Organic Milk,GreenBasket
6/28/2019,,Organic Milk,GreenBasket
6/29/2019,55.0,Organic Milk,GreenBasket
6/30/2019,54.0,Organic Milk,GreenBasket
7/1/2019,53.0,Organic Milk,GreenBasket
7/2/2019,53.0,Organic Milk,GreenBasket
7/3/2019,55.0,Organic Milk,GreenBasket
7/4/2019,55.0,Organic Milk,GreenBasket
7/5/2019,55.0,Organic Milk,GreenBasket
7/6/2019,,Organic Milk,GreenBasket
7/7/2019,52.0,Organic Milk,GreenBasket
7/8/2019,53.0,Organic Milk,GreenBasket
7/9/2019,54.0,Organic Milk,GreenBasket
7/10/2019,55.0,Organic Milk,GreenBasket
7/11/2019,,Organic Milk,GreenBasket
7/12/2019,52.0,Organic Milk,GreenBasket
7/13/2019,,Organic Milk,GreenBasket
7/14/2019,,Organic Milk,GreenBasket
7/15/2019,55.0,Organic Milk,GreenBasket
7/16/2019,54.0,Organic Milk,GreenBasket
7/17/2019,,Organic Milk,GreenBasket
7/18/2019,,Organic Milk,GreenBasket
7/19/2019,53.0,Organic Milk,GreenBasket
7/20/2019,51.0,Organic Milk,GreenBasket
7/21/2019,52.0,Organic Milk,GreenBasket
7/22/2019,,Organic Milk,GreenBasket
7/23/2019,55.0,Organic Milk,GreenBasket
7/24/2019,55.0,Organic Milk,GreenBasket
7/25/2019,53.0,Organic Milk,GreenBasket
7/26/2019,55.0,Organic Milk,GreenBasket
7/27/2019,54.0,Organic Milk,GreenBasket
7/28/2019,250.0,Organic Milk,GreenBasket
7/29/2019,52.0,Organic Milk,GreenBasket
7/30/2019,51.0,Organic Milk,GreenBasket
7/31/2019,54.0,Organic Milk,GreenBasket
8/1/2019,54.0,Organic Milk,GreenBasket
8/2/2019,52.0,Organic Milk,GreenBasket
8/3/2019,52.0,Organic Milk,GreenBasket
8/4/2019,52.0,Organic Milk,GreenBasket
8/5/2019,51.0,Organic Milk,GreenBasket
8/6/2019,,Organic Milk,GreenBasket
8/7/2019,55.0,Organic Milk,GreenBasket
8/8/2019,53.0,Organic Milk,GreenBasket
8/9/2019,53.0,Organic Milk,GreenBasket
8/10/2019,55.0,Organic Milk,GreenBasket
8/11/2019,52.0,Organic Milk,GreenBasket
8/12/2019,51.0,Organic Milk,GreenBasket
8/13/2019,53.0,Organic Milk,GreenBasket
8/14/2019,52.0,Organic Milk,GreenBasket
8/15/2019,55.0,Organic Milk,GreenBasket
8/16/2019,54.0,Organic Milk,GreenBasket
8/17/2019,54.0,Organic Milk,GreenBasket
8/18/2019,,Organic Milk,GreenBasket
8/19/2019,52.0,Organic Milk,GreenBasket
8/20/2019,54.0,Organic Milk,GreenBasket
8/21/2019,54.0,Organic Milk,GreenBasket
8/22/2019,53.0,Organic Milk,GreenBasket
8/23/2019,,Organic Milk,GreenBasket
8/24/2019,51.0,Organic Milk,GreenBasket
8/25/2019,48.0,Organic Milk,GreenBasket
8/26/2019,54.0,Organic Milk,GreenBasket
8/27/2019,50.0,Organic Milk,GreenBasket
8/28/2019,53.0,Organic Milk,GreenBasket
8/29/2019,51.0,Organic Milk,GreenBasket
8/30/2019,50.0,Organic Milk,GreenBasket
8/31/2019,52.0,Organic Milk,GreenBasket
9/1/2019,,Organic Milk,GreenBasket
9/2/2019,51.0,Organic Milk,GreenBasket
9/3/2019,53.0,Organic Milk,GreenBasket
9/4/2019,52.0,Organic Milk,GreenBasket
9/5/2019,53.0,Organic Milk,GreenBasket
9/6/2019,53.0,Organic Milk,GreenBasket
9/7/2019,51.0,Organic Milk,GreenBasket
9/8/2019,50.0,Organic Milk,GreenBasket
9/9/2019,52.0,Organic Milk,GreenBasket
9/10/2019,52.0,Organic Milk,GreenBasket
9/11/2019,53.0,Organic Milk,GreenBasket
9/12/2019,49.0,Organic Milk,GreenBasket
9/13/2019,52.0,Organic Milk,GreenBasket
9/14/2019,52.0,Organic Milk,GreenBasket
9/15/2019,,Organic Milk,GreenBasket
9/16/2019,51.0,Organic Milk,GreenBasket
9/17/2019,54.0,Organic Milk,GreenBasket
9/18/2019,,Organic Milk,GreenBasket
9/19/2019,53.0,Organic Milk,GreenBasket
9/20/2019,51.0,Organic Milk,GreenBasket
9/21/2019,50.0,Organic Milk,GreenBasket
9/22/2019,50.0,Organic Milk,GreenBasket
9/23/2019,49.0,Organic Milk,GreenBasket
9/24/2019,10.0,Organic Milk,GreenBasket
9/25/2019,51.0,Organic Milk,GreenBasket
9/26/2019,,Organic Milk,GreenBasket
9/27/2019,49.0,Organic Milk,GreenBasket
9/28/2019,48.0,Organic Milk,GreenBasket
9/29/2019,49.0,Organic Milk,GreenBasket
9/30/2019,49.0,Organic Milk,GreenBasket
10/1/2019,50.0,Organic Milk,GreenBasket
10/2/2019,51.0,Organic Milk,GreenBasket
10/3/2019,51.0,Organic Milk,GreenBasket
10/4/2019,,Organic Milk,GreenBasket
10/5/2019,52.0,Organic Milk,GreenBasket
10/6/2019,51.0,Organic Milk,GreenBasket
10/7/2019,49.0,Organic Milk,GreenBasket
10/8/2019,53.0,Organic Milk,GreenBasket
10/9/2019,49.0,Organic Milk,GreenBasket
10/10/2019,48.0,Organic Milk,GreenBasket
10/11/2019,51.0,Organic Milk,GreenBasket
10/12/2019,50.0,Organic Milk,GreenBasket
10/13/2019,49.0,Organic Milk,GreenBasket
10/14/2019,49.0,Organic Milk,GreenBasket
10/15/2019,48.0,Organic Milk,GreenBasket
10/16/2019,49.0,Organic Milk,GreenBasket
10/17/2019,53.0,Organic Milk,GreenBasket
10/18/2019,52.0,Organic Milk,GreenBasket
10/19/2019,,Organic Milk,GreenBasket
10/20/2019,52.0,Organic Milk,GreenBasket
10/21/2019,48.0,Organic Milk,GreenBasket
10/22/2019,49.0,Organic Milk,GreenBasket
10/23/2019,51.0,Organic Milk,GreenBasket
10/24/2019,49.0,Organic Milk,GreenBasket
10/25/2019,49.0,Organic Milk,GreenBasket
10/26/2019,49.0,Organic Milk,GreenBasket
10/27/2019,48.0,Organic Milk,GreenBasket
10/28/2019,50.0,Organic Milk,GreenBasket
10/29/2019,50.0,Organic Milk,GreenBasket
10/30/2019,49.0,Organic Milk,GreenBasket
10/31/2019,49.0,Organic Milk,GreenBasket
11/1/2019,50.0,Organic Milk,GreenBasket
11/2/2019,,Organic Milk,GreenBasket
11/3/2019,47.0,Organic Milk,GreenBasket
11/4/2019,49.0,Organic Milk,GreenBasket
11/5/2019,50.0,Organic Milk,GreenBasket
11/6/2019,49.0,Organic Milk,GreenBasket
11/7/2019,51.0,Organic Milk,GreenBasket
11/8/2019,47.0,Organic Milk,GreenBasket
11/9/2019,46.0,Organic Milk,GreenBasket
11/10/2019,49.0,Organic Milk,GreenBasket
11/11/2019,47.0,Organic Milk,GreenBasket
11/12/2019,48.0,Organic Milk,GreenBasket
11/13/2019,49.0,Organic Milk,GreenBasket
11/14/2019,49.0,Organic Milk,GreenBasket
11/15/2019,50.0,Organic Milk,GreenBasket
11/16/2019,46.0,Organic Milk,GreenBasket
11/17/2019,47.0,Organic Milk,GreenBasket
11/18/2019,,Organic Milk,GreenBasket
11/19/2019,49.0,Organic Milk,GreenBasket
11/20/2019,47.0,Organic Milk,GreenBasket
11/21/2019,51.0,Organic Milk,GreenBasket
11/22/2019,50.0,Organic Milk,GreenBasket
11/23/2019,50.0,Organic Milk,GreenBasket
11/24/2019,48.0,Organic Milk,GreenBasket
11/25/2019,47.0,Organic Milk,GreenBasket
11/26/2019,51.0,Organic Milk,GreenBasket
11/27/2019,50.0,Organic Milk,GreenBasket
11/28/2019,,Organic Milk,GreenBasket
11/29/2019,50.0,Organic Milk,GreenBasket
11/30/2019,48.0,Organic Milk,GreenBasket
12/1/2019,,Organic Milk,GreenBasket
12/2/2019,,Organic Milk,GreenBasket
12/3/2019,50.0,Organic Milk,GreenBasket
12/4/2019,49.0,Organic Milk,GreenBasket
12/5/2019,50.0,Organic Milk,GreenBasket
12/6/2019,49.0,Organic Milk,GreenBasket
12/7/2019,47.0,Organic Milk,GreenBasket
12/8/2019,47.0,Organic Milk,GreenBasket
12/9/2019,48.0,Organic Milk,GreenBasket
12/10/2019,,Organic Milk,GreenBasket
12/11/2019,51.0,Organic Milk,GreenBasket
12/12/2019,50.0,Organic Milk,GreenBasket
12/13/2019,50.0,Organic Milk,GreenBasket
12/14/2019,51.0,Organic Milk,GreenBasket
12/15/2019,47.0,Organic Milk,GreenBasket
12/16/2019,10.0,Organic Milk,GreenBasket
12/17/2019,47.0,Organic Milk,GreenBasket
12/18/2019,,Organic Milk,GreenBasket
12/19/2019,51.0,Organic Milk,GreenBasket
12/20/2019,,Organic Milk,GreenBasket
12/21/2019,50.0,Organic Milk,GreenBasket
12/22/2019,46.0,Organic Milk,GreenBasket
12/23/2019,45.0,Organic Milk,GreenBasket
12/24/2019,49.0,Organic Milk,GreenBasket
12/25/2019,47.0,Organic Milk,GreenBasket
12/26/2019,,Organic Milk,GreenBasket
12/27/2019,50.0,Organic Milk,GreenBasket
12/28/2019,46.0,Organic Milk,GreenBasket
12/29/2019,47.0,Organic Milk,GreenBasket
12/30/2019,47.0,Organic Milk,GreenBasket
12/31/2019,49.0,Organic Milk,GreenBasket
1/1/2020,49.0,Organic Milk,GreenBasket
1/2/2020,50.0,Organic Milk,GreenBasket
1/3/2020,,Organic Milk,GreenBasket
1/4/2020,47.0,Organic Milk,GreenBasket
1/5/2020,,Organic Milk,GreenBasket
1/6/2020,48.0,Organic Milk,GreenBasket
1/7/2020,,Organic Milk,GreenBasket
1/8/2020,51.0,Organic Milk,GreenBasket
1/9/2020,49.0,Organic Milk,GreenBasket
1/10/2020,50.0,Organic Milk,GreenBasket
1/11/2020,48.0,Organic Milk,GreenBasket
1/12/2020,47.0,Organic Milk,GreenBasket
1/13/2020,47.0,Organic Milk,GreenBasket
1/14/2020,49.0,Organic Milk,GreenBasket
1/15/2020,53.0,Organic Milk,GreenBasket
1/16/2020,50.0,Organic Milk,GreenBasket
1/17/2020,49.0,Organic Milk,GreenBasket
1/18/2020,49.0,Organic Milk,GreenBasket
1/19/2020,48.0,Organic Milk,GreenBasket
1/20/2020,46.0,Organic Milk,GreenBasket
1/21/2020,49.0,Organic Milk,GreenBasket
1/22/2020,51.0,Organic Milk,GreenBasket
1/23/2020,49.0,Organic Milk,GreenBasket
1/24/2020,47.0,Organic Milk,GreenBasket
1/25/2020,49.0,Organic Milk,GreenBasket
1/26/2020,50.0,Organic Milk,GreenBasket
1/27/2020,,Organic Milk,GreenBasket
1/28/2020,50.0,Organic Milk,GreenBasket
1/29/2020,53.0,Organic Milk,GreenBasket
1/30/2020,52.0,Organic Milk,GreenBasket
1/31/2020,50.0,Organic Milk,GreenBasket
2/1/2020,48.0,Organic Milk,GreenBasket
2/2/2020,48.0,Organic Milk,GreenBasket
2/3/2020,48.0,Organic Milk,GreenBasket
2/4/2020,,Organic Milk,GreenBasket
2/5/2020,48.0,Organic Milk,GreenBasket
2/6/2020,52.0,Organic Milk,GreenBasket
2/7/2020,50.0,Organic Milk,GreenBasket
2/8/2020,48.0,Organic Milk,GreenBasket
2/9/2020,49.0,Organic Milk,GreenBasket
